"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0098687" "GO:0098687" "chromosomal region" "43/2425" "402/19894" 0.84182396889261 0.975426187789915 0.767189136463978 "SMC1A/NDE1/CLASP1/ATRX/MSH2/TRIOBP/SUN2/RBBP7/CTCF/OIP5/CHRAC1/SMC3/CBX1/PTGES3/PPP2CA/MACROH2A1/STAG1/SLF2/HNRNPA2B1/TEP1/PHF10/RPA1/H3-3B/CENPE/DYNC1LI1/HMBOX1/POLE3/CFDP1/DYNC1I1/SMC6/CLASP2/RAD21/SUN1/SUGT1/ANAPC16/CENPV/CEBPB/PLK3/IKZF1/SLX4/XRCC6/HDAC2/CHMP1B" 43
"GO:0016471" "GO:0016471" "vacuolar proton-transporting V-type ATPase complex" "2/2425" "26/19894" 0.843207296420174 0.975426187789915 0.767189136463978 "TCIRG1/ATP6V1B1" 2
"GO:0032281" "GO:0032281" "AMPA glutamate receptor complex" "2/2425" "26/19894" 0.843207296420174 0.975426187789915 0.767189136463978 "CPT1C/SHISA6" 2
"GO:0070847" "GO:0070847" "core mediator complex" "2/2425" "26/19894" 0.843207296420174 0.975426187789915 0.767189136463978 "MED25/MED14" 2
"GO:0017053" "GO:0017053" "transcription repressor complex" "7/2425" "77/19894" 0.843908050110376 0.975426187789915 0.767189136463978 "CCND1/TBX18/BIN1/JAZF1/SP3/H1-0/MDM4" 7
"GO:0016591" "GO:0016591" "RNA polymerase II, holoenzyme" "8/2425" "87/19894" 0.847094341133755 0.977522157029552 0.768837651596277 "PAF1/RTF1/ERCC3/POLR2G/PAAF1/TAF9B/GTF2H5/POLR2J3" 8
"GO:0000786" "GO:0000786" "nucleosome" "13/2425" "135/19894" 0.852960233022418 0.981984096111834 0.772347041885713 "MACROH2A1/MORF4L2/H3-3B/KAT6B/H2AZ1/RUVBL1/EP400/H3C13/H1-10/H1-2/H1-0/TGM2/H2AJ" 13
"GO:0016586" "GO:0016586" "RSC-type complex" "1/2425" "15/19894" 0.857809491762728 0.981984096111834 0.772347041885713 "PHF10" 1
"GO:0071203" "GO:0071203" "WASH complex" "1/2425" "15/19894" 0.857809491762728 0.981984096111834 0.772347041885713 "RCSD1" 1
"GO:0032839" "GO:0032839" "dendrite cytoplasm" "2/2425" "27/19894" 0.858191231903518 0.981984096111834 0.772347041885713 "TRAK2/STAU1" 2
"GO:0000407" "GO:0000407" "phagophore assembly site" "3/2425" "38/19894" 0.858379843420718 0.981984096111834 0.772347041885713 "RAB7A/ATG16L1/STBD1" 3
"GO:0036064" "GO:0036064" "ciliary basal body" "17/2425" "173/19894" 0.859236084097855 0.981984096111834 0.772347041885713 "PCM1/KIAA0586/CCDC61/NEDD9/SSX2IP/PKD2/ODF2L/AKT1/ARHGAP35/DISC1/RILP/TAPT1/TTLL11/RABEP2/MLF1/RILPL1/TOGARAM1" 17
"GO:0120111" "GO:0120111" "neuron projection cytoplasm" "8/2425" "89/19894" 0.864042909095414 0.982242489627269 0.772550272740549 "KIF1B/TRAK2/STAU1/BLOC1S1/SNAPIN/UCHL1/MAP1A/ARC" 8
"GO:0035097" "GO:0035097" "histone methyltransferase complex" "6/2425" "70/19894" 0.869921346678878 0.982242489627269 0.772550272740549 "KMT2C/RBBP7/RNF2/PAXIP1/RUVBL1/HDAC2" 6
"GO:0070461" "GO:0070461" "SAGA-type complex" "3/2425" "39/19894" 0.870198118785711 0.982242489627269 0.772550272740549 "POLE3/SGF29/TAF9B" 3
"GO:0005686" "GO:0005686" "U2 snRNP" "2/2425" "28/19894" 0.871853729445691 0.982242489627269 0.772550272740549 "HTATSF1/SNRPN" 2
"GO:0005732" "GO:0005732" "sno(s)RNA-containing ribonucleoprotein complex" "2/2425" "28/19894" 0.871853729445691 0.982242489627269 0.772550272740549 "NOP56/FBL" 2
"GO:0031201" "GO:0031201" "SNARE complex" "4/2425" "50/19894" 0.873998825123252 0.982242489627269 0.772550272740549 "NAPA/STXBP5/STX3/DOC2B" 4
"GO:0005875" "GO:0005875" "microtubule associated complex" "15/2425" "157/19894" 0.874370896067427 0.982242489627269 0.772550272740549 "KIF1B/EML1/NDE1/KIF16B/DNAH11/CLIP2/ACTR1B/STAU1/KIF13A/KATNB1/DYNC1LI1/DYNC1I1/PEA15/DISC1/MAP1A" 15
"GO:0005786" "GO:0005786" "signal recognition particle, endoplasmic reticulum targeting" "1/2425" "16/19894" 0.875155031401311 0.982242489627269 0.772550272740549 "SRP68" 1
"GO:0048500" "GO:0048500" "signal recognition particle" "1/2425" "16/19894" 0.875155031401311 0.982242489627269 0.772550272740549 "SRP68" 1
"GO:0000794" "GO:0000794" "condensed nuclear chromosome" "7/2425" "81/19894" 0.8784465658741 0.982242489627269 0.772550272740549 "SYN1/SMC1A/SUN2/SMC3/HSPA2/TTN/RAD21" 7
"GO:0033116" "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" "7/2425" "81/19894" 0.8784465658741 0.982242489627269 0.772550272740549 "ATP6AP1/PALS1/PIEZO1/GORASP1/MGAT1/TAP2/TAPBP" 7
"GO:0000795" "GO:0000795" "synaptonemal complex" "3/2425" "40/19894" 0.881135648011897 0.982242489627269 0.772550272740549 "SYN1/SMC3/HSPA2" 3
"GO:0099086" "GO:0099086" "synaptonemal structure" "3/2425" "40/19894" 0.881135648011897 0.982242489627269 0.772550272740549 "SYN1/SMC3/HSPA2" 3
"GO:0005747" "GO:0005747" "mitochondrial respiratory chain complex I" "4/2425" "51/19894" 0.883609573243707 0.982242489627269 0.772550272740549 "DMAC2/NDUFS6/NDUFB11/NDUFB8" 4
"GO:0030964" "GO:0030964" "NADH dehydrogenase complex" "4/2425" "51/19894" 0.883609573243707 0.982242489627269 0.772550272740549 "DMAC2/NDUFS6/NDUFB11/NDUFB8" 4
"GO:0045271" "GO:0045271" "respiratory chain complex I" "4/2425" "51/19894" 0.883609573243707 0.982242489627269 0.772550272740549 "DMAC2/NDUFS6/NDUFB11/NDUFB8" 4
"GO:0005849" "GO:0005849" "mRNA cleavage factor complex" "2/2425" "29/19894" 0.884294151476235 0.982242489627269 0.772550272740549 "SSU72/CSTF2T" 2
"GO:0036019" "GO:0036019" "endolysosome" "2/2425" "29/19894" 0.884294151476235 0.982242489627269 0.772550272740549 "ATG16L1/LDLR" 2
"GO:0042589" "GO:0042589" "zymogen granule membrane" "1/2425" "17/19894" 0.890385389025409 0.983767006037662 0.773749330591419 "STX3" 1
"GO:0042599" "GO:0042599" "lamellar body" "1/2425" "17/19894" 0.890385389025409 0.983767006037662 0.773749330591419 "RAB7A" 1
"GO:0061827" "GO:0061827" "sperm head" "1/2425" "17/19894" 0.890385389025409 0.983767006037662 0.773749330591419 "ALDOA" 1
"GO:1905348" "GO:1905348" "endonuclease complex" "3/2425" "41/19894" 0.891244336674442 0.983767006037662 0.773749330591419 "HSD17B10/TSNAX/SLX4" 3
"GO:0001673" "GO:0001673" "male germ cell nucleus" "4/2425" "52/19894" 0.89257512064653 0.983767006037662 0.773749330591419 "CTCF/HSPA2/ZFPM2/SPATA24" 4
"GO:0000793" "GO:0000793" "condensed chromosome" "28/2425" "281/19894" 0.895140483948335 0.984062322060669 0.773981601620751 "SYN1/SMC1A/NDE1/CLASP1/ATRX/SUN2/CTCF/SMC3/MACROH2A1/SLF2/HSPA2/PHF10/CENPE/DYNC1LI1/CFDP1/TTN/DYNC1I1/SMC6/CLASP2/RAD21/SUGT1/ANAPC16/CENPV/TUBA1A/CEBPB/PLK3/BANF1/CHMP1B" 28
"GO:0005942" "GO:0005942" "phosphatidylinositol 3-kinase complex" "2/2425" "30/19894" 0.89560728187544 0.984062322060669 0.773981601620751 "PIK3R3/PIK3R1" 2
"GO:0005777" "GO:0005777" "peroxisome" "13/2425" "143/19894" 0.901293101044067 0.984647062447651 0.774441509790287 "CROT/ACAA1/CRAT/CRYM/PHYH/ACSL3/MAP2K2/ACSL1/PEX11A/ACOX2/IMPDH2/PTGR3/PJVK" 13
"GO:0042579" "GO:0042579" "microbody" "13/2425" "143/19894" 0.901293101044067 0.984647062447651 0.774441509790287 "CROT/ACAA1/CRAT/CRYM/PHYH/ACSL3/MAP2K2/ACSL1/PEX11A/ACOX2/IMPDH2/PTGR3/PJVK" 13
"GO:0030992" "GO:0030992" "intraciliary transport particle B" "1/2425" "18/19894" 0.903758404652183 0.984647062447651 0.774441509790287 "UBXN10" 1
"GO:0033276" "GO:0033276" "transcription factor TFTC complex" "1/2425" "18/19894" 0.903758404652183 0.984647062447651 0.774441509790287 "TAF9B" 1
"GO:0071339" "GO:0071339" "MLL1 complex" "2/2425" "31/19894" 0.905882965522127 0.984647062447651 0.774441509790287 "RNF2/RUVBL1" 2
"GO:0030286" "GO:0030286" "dynein complex" "4/2425" "54/19894" 0.908702998473608 0.984647062447651 0.774441509790287 "DNAH11/DYNC1LI1/DYNC1I1/DISC1" 4
"GO:0005879" "GO:0005879" "axonemal microtubule" "3/2425" "43/19894" 0.90917681639533 0.984647062447651 0.774441509790287 "CFAP107/TUBA1A/CIMIP2B" 3
"GO:0030532" "GO:0030532" "small nuclear ribonucleoprotein complex" "9/2425" "106/19894" 0.911681989013821 0.984647062447651 0.774441509790287 "PRPF6/HTATSF1/SNRPC/SNRPN/LSM7/PRPF4/SNRNP200/LARP7/PRPF39" 9
"GO:0097525" "GO:0097525" "spliceosomal snRNP complex" "8/2425" "96/19894" 0.911695903887609 0.984647062447651 0.774441509790287 "PRPF6/HTATSF1/SNRPC/SNRPN/LSM7/PRPF4/SNRNP200/PRPF39" 8
"GO:0002080" "GO:0002080" "acrosomal membrane" "2/2425" "32/19894" 0.915205903659611 0.984647062447651 0.774441509790287 "CAV2/SERPINA5" 2
"GO:0044665" "GO:0044665" "MLL1/2 complex" "2/2425" "32/19894" 0.915205903659611 0.984647062447651 0.774441509790287 "RNF2/RUVBL1" 2
"GO:0032433" "GO:0032433" "filopodium tip" "1/2425" "19/19894" 0.915500499073518 0.984647062447651 0.774441509790287 "ABI2" 1
"GO:0034719" "GO:0034719" "SMN-Sm protein complex" "1/2425" "19/19894" 0.915500499073518 0.984647062447651 0.774441509790287 "GEMIN5" 1
"GO:0042588" "GO:0042588" "zymogen granule" "1/2425" "19/19894" 0.915500499073518 0.984647062447651 0.774441509790287 "STX3" 1
"GO:0060170" "GO:0060170" "ciliary membrane" "6/2425" "77/19894" 0.920120511953399 0.988123385385852 0.777175696370895 "PKD2/ADCY3/PKD1L1/MXRA8/GPR157/SHANK3" 6
"GO:0120114" "GO:0120114" "Sm-like protein family complex" "10/2425" "118/19894" 0.921985701507303 0.988635270290964 0.777578302476039 "GEMIN5/PRPF6/HTATSF1/SNRPC/SNRPN/LSM7/PRPF4/SNRNP200/LARP7/PRPF39" 10
"GO:0043195" "GO:0043195" "terminal bouton" "3/2425" "45/19894" 0.924383058123832 0.989715394562659 0.778427838420069 "RAB3A/AAK1/SYNJ1" 3
"GO:0005922" "GO:0005922" "connexin complex" "1/2425" "21/19894" 0.934863008615726 0.997110478006388 0.7842441961848 "GJA5" 1
"GO:0097546" "GO:0097546" "ciliary base" "3/2425" "47/19894" 0.93722135289684 0.997110478006388 0.7842441961848 "PRKAR2A/PRKACB/DISC1" 3
"GO:0016235" "GO:0016235" "aggresome" "2/2425" "35/19894" 0.93822704447506 0.997110478006388 0.7842441961848 "EPS15/EEF2" 2
"GO:1902555" "GO:1902555" "endoribonuclease complex" "2/2425" "35/19894" 0.93822704447506 0.997110478006388 0.7842441961848 "HSD17B10/TSNAX" 2
"GO:0000779" "GO:0000779" "condensed chromosome, centromeric region" "16/2425" "181/19894" 0.938292163292528 0.997110478006388 0.7842441961848 "SMC1A/NDE1/CLASP1/ATRX/PHF10/CENPE/DYNC1LI1/CFDP1/DYNC1I1/CLASP2/SUGT1/ANAPC16/CENPV/CEBPB/PLK3/CHMP1B" 16
"GO:0098800" "GO:0098800" "inner mitochondrial membrane protein complex" "14/2425" "162/19894" 0.93979208790123 0.997216045582229 0.784327226862427 "ATP5F1D/SAMM50/DMAC2/ATP5PB/ATP5MC2/NDUFS6/NDUFB11/ATP5MC3/COX7A1/NDUFB8/MICOS10/TIMM22/IMMP2L/PHB2" 14
"GO:0016592" "GO:0016592" "mediator complex" "2/2425" "36/19894" 0.944482159825907 0.999677073506044 0.786262866802507 "MED25/MED14" 2
"GO:0031526" "GO:0031526" "brush border membrane" "4/2425" "60/19894" 0.944919480996584 0.999677073506044 0.786262866802507 "SLC5A1/PLB1/SLC19A1/SLC22A5" 4
"GO:0005801" "GO:0005801" "cis-Golgi network" "5/2425" "73/19894" 0.952447548839521 1 0.786516853932584 "ATP2C1/GORASP1/KDELR2/PIK3R1/UBXN2A" 5
"GO:0000124" "GO:0000124" "SAGA complex" "1/2425" "25/19894" 0.961297559725848 1 0.786516853932584 "SGF29" 1
"GO:0005751" "GO:0005751" "mitochondrial respiratory chain complex IV" "1/2425" "25/19894" 0.961297559725848 1 0.786516853932584 "COX7A1" 1
"GO:0000776" "GO:0000776" "kinetochore" "14/2425" "170/19894" 0.961525758110414 1 0.786516853932584 "SMC1A/NDE1/CLASP1/PHF10/CENPE/DYNC1LI1/CFDP1/DYNC1I1/CLASP2/SUGT1/ANAPC16/CENPV/PLK3/CHMP1B" 14
"GO:0043073" "GO:0043073" "germ cell nucleus" "4/2425" "66/19894" 0.96751918175451 1 0.786516853932584 "CTCF/HSPA2/ZFPM2/SPATA24" 4
"GO:0032391" "GO:0032391" "photoreceptor connecting cilium" "2/2425" "41/19894" 0.967695299510829 1 0.786516853932584 "PCDHB15/WDR19" 2
"GO:0043186" "GO:0043186" "P granule" "1/2425" "27/19894" 0.970168475579404 1 0.786516853932584 "HELZ2" 1
"GO:0045495" "GO:0045495" "pole plasm" "1/2425" "27/19894" 0.970168475579404 1 0.786516853932584 "HELZ2" 1
"GO:0060293" "GO:0060293" "germ plasm" "1/2425" "27/19894" 0.970168475579404 1 0.786516853932584 "HELZ2" 1
"GO:0045277" "GO:0045277" "respiratory chain complex IV" "1/2425" "28/19894" 0.973809762473246 1 0.786516853932584 "COX7A1" 1
"GO:0097730" "GO:0097730" "non-motile cilium" "13/2425" "167/19894" 0.974891949370384 1 0.786516853932584 "OPN3/PHYH/PRPH2/PCDHB15/PKD2/OCRL/GLIS2/PIP4K2A/WDR19/PKD1L1/C1orf115/STX3/SEPTIN9" 13
"GO:0032585" "GO:0032585" "multivesicular body membrane" "1/2425" "29/19894" 0.977006748580282 1 0.786516853932584 "CHMP1B" 1
"GO:0099568" "GO:0099568" "cytoplasmic region" "26/2425" "298/19894" 0.977345931365438 1 0.786516853932584 "KIF1B/GUCY1B1/CLASP1/ATG16L1/DNAH11/PRKAR2A/TRAK2/PKD2/GPSM2/STAU1/BLOC1S1/NUMA1/SNAPIN/UCHL1/SPAG17/CFAP107/LCA5L/CLASP2/MAP1A/MYO5B/TUBA1A/SEPTIN9/CTNND1/ARC/TOGARAM1/CIMIP2B" 26
"GO:0005814" "GO:0005814" "centriole" "12/2425" "160/19894" 0.9797277770231 1 0.786516853932584 "WDR62/PCM1/KIAA0586/MDM1/CEP104/ODF2L/POC5/CEP63/RILPL1/HTT/SFI1/CCHCR1" 12
"GO:0001750" "GO:0001750" "photoreceptor outer segment" "6/2425" "95/19894" 0.980108821807456 1 0.786516853932584 "OPN3/PRPH2/OCRL/PIP4K2A/WDR19/STX3" 6
"GO:0035869" "GO:0035869" "ciliary transition zone" "4/2425" "72/19894" 0.981216209640799 1 0.786516853932584 "PCM1/PCDHB15/WDR19/MACIR" 4
"GO:0097731" "GO:0097731" "9+0 non-motile cilium" "9/2425" "132/19894" 0.984729646167145 1 0.786516853932584 "OPN3/PHYH/PRPH2/PCDHB15/OCRL/PIP4K2A/WDR19/C1orf115/STX3" 9
"GO:0070469" "GO:0070469" "respirasome" "6/2425" "105/19894" 0.991417505727451 1 0.786516853932584 "DMAC2/NDUFS6/NDUFB11/COX7A1/NDUFB8/HIGD1A" 6
"GO:0097225" "GO:0097225" "sperm midpiece" "2/2425" "53/19894" 0.991548039188791 1 0.786516853932584 "ATG16L1/CALM1" 2
"GO:0098803" "GO:0098803" "respiratory chain complex" "5/2425" "94/19894" 0.992261738854931 1 0.786516853932584 "DMAC2/NDUFS6/NDUFB11/COX7A1/NDUFB8" 5
"GO:0080008" "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" "1/2425" "38/19894" 0.992877833557672 1 0.786516853932584 "DCAF6" 1
"GO:0097733" "GO:0097733" "photoreceptor cell cilium" "7/2425" "120/19894" 0.99341179462234 1 0.786516853932584 "OPN3/PRPH2/PCDHB15/OCRL/PIP4K2A/WDR19/STX3" 7
"GO:0005746" "GO:0005746" "mitochondrial respirasome" "5/2425" "97/19894" 0.994122263492658 1 0.786516853932584 "DMAC2/NDUFS6/NDUFB11/COX7A1/NDUFB8" 5
"GO:0001669" "GO:0001669" "acrosomal vesicle" "9/2425" "147/19894" 0.995124802771044 1 0.786516853932584 "TBXA2R/RAB3A/CAV2/SLIRP/SNAPIN/NOTCH1/SPAG17/SERPINA5/ARC" 9
"GO:0070069" "GO:0070069" "cytochrome complex" "1/2425" "43/19894" 0.996286919380095 1 0.786516853932584 "COX7A1" 1
"GO:0098802" "GO:0098802" "plasma membrane signaling receptor complex" "25/2425" "325/19894" 0.996834359717999 1 0.786516853932584 "TRAF4/ITGA6/CSF2RB/IKBKB/ACVR2B/ACVR1/ITGB6/PTK2B/CNTFR/TRAF3/IL13RA1/CHRND/SDCBP/BMPR1B/ITGA10/GRIK4/IL6R/ITGA5/STXBP5/HJV/CPT1C/GRIN2A/SHISA6/FLNA/ITGB3" 25
"GO:0097542" "GO:0097542" "ciliary tip" "1/2425" "48/19894" 0.998064556353544 1 0.786516853932584 "WDR19" 1
"GO:0032838" "GO:0032838" "plasma membrane bounded cell projection cytoplasm" "18/2425" "262/19894" 0.998363534049525 1 0.786516853932584 "KIF1B/ATG16L1/DNAH11/PRKAR2A/TRAK2/STAU1/BLOC1S1/SNAPIN/UCHL1/SPAG17/CFAP107/LCA5L/MAP1A/TUBA1A/SEPTIN9/ARC/TOGARAM1/CIMIP2B" 18
"GO:0005930" "GO:0005930" "axoneme" "10/2425" "173/19894" 0.998449770629443 1 0.786516853932584 "ATG16L1/DNAH11/PRKAR2A/SPAG17/CFAP107/LCA5L/TUBA1A/SEPTIN9/TOGARAM1/CIMIP2B" 10
"GO:0097014" "GO:0097014" "ciliary plasm" "10/2425" "174/19894" 0.998570085033126 1 0.786516853932584 "ATG16L1/DNAH11/PRKAR2A/SPAG17/CFAP107/LCA5L/TUBA1A/SEPTIN9/TOGARAM1/CIMIP2B" 10
"GO:0001533" "GO:0001533" "cornified envelope" "1/2425" "60/19894" 0.999595069465211 1 0.786516853932584 "JUP" 1
"GO:0045111" "GO:0045111" "intermediate filament cytoskeleton" "15/2425" "252/19894" 0.999697277454227 1 0.786516853932584 "CLDN11/SYNE2/EXD2/NEFM/PFDN5/RTN2/NES/DTNA/NARF/SYNC/DISC1/JUP/SYNM/DLGAP2/EPPK1" 15
"GO:0036126" "GO:0036126" "sperm flagellum" "8/2425" "168/19894" 0.999708612103333 1 0.786516853932584 "CUL3/ATG16L1/AK1/SLIRP/SPATA6/ATP1B1/ATP1A1/CALM1" 8
"GO:0097729" "GO:0097729" "9+2 motile cilium" "9/2425" "189/19894" 0.999861295586865 1 0.786516853932584 "CUL3/ATG16L1/DNAH11/AK1/SLIRP/SPATA6/ATP1B1/ATP1A1/CALM1" 9
"GO:0005882" "GO:0005882" "intermediate filament" "10/2425" "216/19894" 0.999961379895254 1 0.786516853932584 "CLDN11/NEFM/RTN2/NES/NARF/SYNC/JUP/SYNM/DLGAP2/EPPK1" 10
"GO:0045095" "GO:0045095" "keratin filament" "1/2425" "92/19894" 0.99999378417908 1 0.786516853932584 "EPPK1" 1
"GO:0031514" "GO:0031514" "motile cilium" "13/2425" "276/19894" 0.999994403873818 1 0.786516853932584 "CUL3/ATG16L1/DNAH11/AK1/ACTA2/PKD2/SLIRP/SPATA6/ATP1B1/SPAG17/WDR19/ATP1A1/CALM1" 13
"GO:0016442" "GO:0016442" "RISC complex" "1/2425" "413/19894" 1 1 0.786516853932584 "LIMD1" 1
"GO:0031332" "GO:0031332" "RNAi effector complex" "1/2425" "413/19894" 1 1 0.786516853932584 "LIMD1" 1
